"stream","question","answer","answer_numeric","answer_avg","comments","rating","difficulty","confidence","respondent","role","time"
"Compliance Management","Do you have a standard set of security requirements and verification procedures addressing the organization's external compliance obligations?","NO ANSWER",0,NA,"Not sure","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Compliance Management","Do you regularly report on adherence to external compliance obligations and use that information to guide efforts to close compliance gaps?","NO ANSWER",0,NA,"I don't know","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Training and Awareness","Do you require employees involved with application development to take SDLC training?","Yes, most or all of them",1,1,"We have had courses","1.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Training and Awareness","Is training customized for individual roles such as developers, testers, or security champions?","Yes, for some of the training",0.25,0.375,NA,"1.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Training and Awareness","Have you implemented a Learning Management System or equivalent to track employee training and certification processes?","NO ANSWER",0,0,"I don't know","1.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Organization and Culture","Have you identified a Security Champion for each development team?","Yes, for most or all of the teams",1,NA,NA,"1.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Organization and Culture","Does the organization have a Secure Software Center of Excellence (SSCE)?","Yes, for part of the organization",0.5,NA,"We have a team with security persons that is not part of dev team.","1.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Organization and Culture","Is there a centralized portal where developers and application security professionals from different teams and business units are able to communicate and share information?","NO ANSWER",0,NA,"I don't know, but I would be suppriced if it dosen't exist.","1.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Application Risk Profile","Do you classify applications according to business risk based on a simple and predefined set of questions?","Yes, most or all of them",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Application Risk Profile","Do you use centralized and quantified application risk profiles to evaluate business risk?","Yes, for most or all of the applications",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Application Risk Profile","Do you regularly review and update the risk profiles for your applications?","Yes, at least annually",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Threat Modeling","Do you identify and manage architectural design flaws with threat modeling?","Yes, most or all of them",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Threat Modeling","Do you use a standard methodology, aligned on your application risk levels?","Yes, for most or all of the applications",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Threat Modeling","Do you regularly review and update the threat modeling methodology for your applications?","Yes, we review it at least annually",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Software Requirements","Do project teams specify security requirements during development?","Yes, for most or all of the applications",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Software Requirements","Do you define, structure, and include prioritization in the artifacts of the security requirements gathering process?","Yes, most or all of the time",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Software Requirements","Do you use a standard requirements framework to streamline the elicitation of security requirements?","Yes, for most or all of the applications",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Supplier Security","Do stakeholders review vendor collaborations for security requirements and methodology?","Yes, most or all of the time",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Supplier Security","Do vendors meet the security responsibilities and quality measures of service level agreements defined by the organization?","Yes, most or all of the time",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Supplier Security","Are vendors aligned with standard security controls and software development tools and processes that the organization utilizes?","Yes, most or all of the time",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Design","Do teams use security principles during design?","Yes, for most or all of the applications",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Design","Do you use shared security services during design?","Yes, for most or all of the applications",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Design","Do you base your design on available reference architectures?","Yes, for most or all of the applications",1,1,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Technology Management","Do you evaluate the security quality of important technologies used for development?","Yes, for most or all of the applications",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Technology Management","Do you have a list of recommended technologies for the organization?","Yes, for most or all of the technology domains",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Technology Management","Do you enforce the use of recommended technologies within the organization?","Yes, for most or all of the applications",1,NA,NA,"3",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Build Process","Is your full build process formally described?","Yes, for most or all of the applications",1,0.5,NA,"1",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Build Process","Is the build process fully automated?","No",0,0.5,NA,"1",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Build Process","Do you enforce automated security checks in your build processes?","No",0,0,NA,"1",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Software Dependencies","Do you have solid knowledge about dependencies you're relying on?","No",0,NA,NA,"1",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Software Dependencies","Do you handle 3rd party dependency risk by a formal process?","Yes, for most or all of the applications",1,NA,NA,"1",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Software Dependencies","Do you prevent build of software if it's affected by vulnerabilities in dependencies?","No",0,NA,NA,"1",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Deployment Process","Do you use repeatable deployment processes?","Yes, for most or all of the applications",1,1,NA,"1.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Deployment Process","Are deployment processes automated and employing security checks?","No",0,0,NA,"1.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Deployment Process","Do you consistently validate the integrity of deployed artifacts?","Yes, for at least half of the applications",0.5,0.25,NA,"1.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Secret Management","Do you limit access to application secrets according to the least privilege principle?","Yes, for most or all of the applications",1,NA,NA,"1.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Secret Management","Do you inject production secrets into configuration files during deployment?","NO ANSWER",0,NA,"Don't think so","1.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Secret Management","Do you practice proper lifecycle management for application secrets?","NO ANSWER",0,NA,"I don't know","1.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Defect Tracking","Do you track all known security defects in accessible locations?","No",0,0,NA,"0.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Defect Tracking","Do you keep an overview of the state of security defects across the organization?","No",0,0,NA,"0.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Defect Tracking","Do you enforce SLAs for fixing security defects?","Yes, for most or all of the applications",1,0.5,NA,"0.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Metrics and Feedback","Do you use basic metrics about recorded security defects to carry out quick win improvement activities?","No",0,NA,NA,"0.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Metrics and Feedback","Do you improve your security assurance program upon standardized metrics?","NO ANSWER",0,NA,"Don't know","0.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Metrics and Feedback","Do you regularly evaluate the effectiveness of your security metrics so that its input helps drive your security strategy?","NO ANSWER",0,NA,"I think we do","0.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Validation","Do you review the application architecture for key security objectives on an ad-hoc basis?","NO ANSWER",0,0.5,"I have not seen any application architecture","1.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Validation","Do you regularly review the security mechanisms of your architecture?","Yes, for most or all of the applications",1,1,"We have security reviews that is done on all new or stepped operations.","1.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Validation","Do you regularly review the effectiveness of the security controls?","NO ANSWER",0,0,"I don't know, but I guess it is done.","1.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Mitigation","Do you review the application architecture for mitigations of typical threats on an ad-hoc basis?","Yes, for most or all of the applications",1,NA,NA,"1.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Mitigation","Do you regularly evaluate the threats to your architecture?","Yes, for most or all of the applications",1,NA,NA,"1.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Architecture Mitigation","Do you regularly update your reference architectures based on architecture assessment findings?","NO ANSWER",0,NA,"I guess that we do that, since we do assesments on our releases.","1.5",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Control Verification","Do you test applications for the correct functioning of standard security controls?","Yes, most or all of them",1,1,NA,"2.625",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Control Verification","Do you consistently write and execute test scripts to verify the functionality of security requirements?","Yes, most or all of them",1,1,NA,"2.625",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Control Verification","Do you automatically test applications for security regressions?","Yes, for most or all of the applications",1,0.625,NA,"2.625",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Misuse/Abuse Testing","Do you test applications using randomization or fuzzing techniques?","Yes, for most or all of the applications",1,NA,"We have a system test team that should do this","2.625",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Misuse/Abuse Testing","Do you create abuse cases from functional requirements and use them to drive security tests?","Yes, most or all of the time",1,NA,NA,"2.625",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Misuse/Abuse Testing","Do you perform denial of service and security stress testing?","Yes, some of the time",0.25,NA,NA,"2.625",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Scalable Baseline","Do you scan applications with automated security testing tools?","Yes, most or all of them",1,1,NA,"2.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Scalable Baseline","Do you customize the automated security tools to your applications and technology stacks?","Yes, most or all of them",1,1,NA,"2.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Scalable Baseline","Do you integrate automated security testing into the build and deploy process?","Yes, some of it",0.25,0.375,NA,"2.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Deep Understanding","Do you manually review the security quality of selected high-risk components?","Yes, for most or all of the components",1,NA,NA,"2.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Deep Understanding","Do you perform penetration testing for your applications at regular intervals?","Yes, for most or all of the applications",1,NA,NA,"2.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Deep Understanding","Do you use the results of security testing to improve the development lifecycle?","Yes, we we improve it at regular times",0.5,NA,NA,"2.375",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Incident Detection","Do you analyze log data for security incidents periodically?","NO ANSWER",0,0,"I don't know","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Incident Detection","Do you follow a documented process for incident detection?","NO ANSWER",0,0,"I don't know","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Incident Detection","Do you review and update the incident detection process regularly?","NO ANSWER",0,0,"I don't know","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Incident Response","Do you respond to detected incidents?","NO ANSWER",0,NA,"I don't know","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Incident Response","Do you use a repeatable process for incident handling?","NO ANSWER",0,NA,"I don't know","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Incident Response","Do you have a dedicated incident response team available?","NO ANSWER",0,NA,"I don't know","0",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Configuration Hardening","Do you harden configurations for key components of your technology stacks?","Yes, for most or all of the components",1,1,NA,"2",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Configuration Hardening","Do you have hardening baselines for your components?","NO ANSWER",0,0.5,"I don't know if we have an owner, but I would say that we have a baseline","2",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Configuration Hardening","Do you monitor and enforce conformity with hardening baselines?","NO ANSWER",0,0.5,"I don't know","2",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Patching and Updating","Do you identify and patch vulnerable components?","Yes, for most or all of the components",1,NA,"We scan all builds and more and more off our applications have scans that run continuesly","2",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Patching and Updating","Do you follow an established process for updating components of your technology stacks?","Yes, for most or all of the components",1,NA,"SUP and lcm processes","2",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Patching and Updating","Do you regularly evaluate components and review patch level status?","Yes, for most or all of the components",1,NA,NA,"2",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Data Protection","Do you protect and handle information according to protection requirements for data stored and processed on each application?","Yes, for most or all of the applications",1,1,"We have security processes for this","2.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Data Protection","Do you maintain a data catalog, including types, sensitivity levels, and processing and storage locations?","Yes, for at least half of our data",0.5,0.75,NA,"2.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"Data Protection","Do you regularly review and update the data catalog and your data protection policies and procedures?","NO ANSWER",0,0.5,"Don't know, but I think we do it regulary","2.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"System Decomissioning / Legacy Management","Do you identify and remove systems, applications, application dependencies, or services that are no longer used, have reached end of life, or are no longer actively developed or supported?","Yes, for most or all of the applications",1,NA,"I guess we can count our vunarablility scans to this.","2.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"System Decomissioning / Legacy Management","Do you follow an established process for removing all associated resources, as part of decommissioning of unused systems, applications, application dependencies, or services?","Yes, most or all of the time",1,NA,NA,"2.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
"System Decomissioning / Legacy Management","Do you regularly evaluate the lifecycle state and support status of every software asset and underlying infrastructure component, and estimate their end of life?","Yes, for most or all of the assets",1,NA,NA,"2.25",NA,NA,"f603b3a6e36fa4ce73e0b2edaa085f9e","verification",0
